latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
24.0826,117.35199,304.56,1,1,2021-12-31,0249,T,59,6.1NRT,289.22,6.08,D
24.08115,117.36171,304.43,1,1,2021-12-31,0249,T,56,6.1NRT,289.09,5.48,D
24.01747,117.4205,301.97,1,1,2021-12-31,0249,T,27,6.1NRT,286.06,5.01,D
24.00955,117.28958,300.52,1,1,2021-12-31,0249,T,38,6.1NRT,287.73,4.13,D
15.52684,120.67464,311.24,1.87,1.34,2021-12-31,0251,T,58,6.1NRT,299.21,12.55,D
15.52385,120.69174,312.94,1.87,1.34,2021-12-31,0251,T,64,6.1NRT,299.27,15.95,D
15.51846,120.68503,322.26,1.87,1.34,2021-12-31,0251,T,78,6.1NRT,298.93,36.18,D
15.38597,120.09093,332.48,1.7,1.28,2021-12-31,0251,T,86,6.1NRT,300.44,61.97,D
15.38349,120.10555,311.98,1.71,1.28,2021-12-31,0251,T,48,6.1NRT,298.41,17.09,D
15.26465,120.45013,307.56,1.82,1.32,2021-12-31,0251,T,47,6.1NRT,295.85,10.09,D
15.21728,120.06618,312.39,1.71,1.28,2021-12-31,0251,T,66,6.1NRT,300.84,13.48,D
15.14088,120.1004,314.27,1.72,1.29,2021-12-31,0251,T,59,6.1NRT,301.01,16.51,D
15.14147,120.10998,310.62,1.73,1.29,2021-12-31,0251,T,40,6.1NRT,299.32,11.45,D
13.36796,120.56814,310.11,2.02,1.38,2021-12-31,0251,T,29,6.1NRT,292.37,20.05,D
13.33653,120.53052,322.18,2,1.38,2021-12-31,0253,T,75,6.1NRT,295.03,44.97,D
13.33364,120.52457,317.14,2,1.38,2021-12-31,0253,T,66,6.1NRT,295.51,29.07,D
13.33066,120.54259,310.64,2.01,1.38,2021-12-31,0253,T,27,6.1NRT,294.01,15.2,D
13.35899,106.85464,311.99,2.73,1.58,2021-12-31,0253,T,66,6.1NRT,295.22,26.88,D
13.35247,106.87203,310.51,2.71,1.58,2021-12-31,0253,T,61,6.1NRT,295.28,23.26,D
13.15613,107.04138,316.9,2.62,1.55,2021-12-31,0253,T,73,6.1NRT,295.75,36.86,D
13.14764,106.9917,325.48,2.64,1.56,2021-12-31,0253,T,82,6.1NRT,295.69,70.58,D
13.14492,107.01576,328.78,2.63,1.56,2021-12-31,0253,T,84,6.1NRT,296.06,84.59,D
13.16489,107.03522,318.43,2.62,1.55,2021-12-31,0253,T,75,6.1NRT,295.64,41.13,D
13.14278,106.98402,315.51,2.64,1.56,2021-12-31,0253,T,65,6.1NRT,295.6,30.83,D
13.13989,107.00806,333.89,2.63,1.56,2021-12-31,0253,T,87,6.1NRT,296.41,112.71,D
12.78072,106.48283,311.87,2.86,1.61,2021-12-31,0253,T,64,6.1NRT,295.25,25.83,D
12.77855,106.47612,310.74,2.86,1.61,2021-12-31,0253,T,29,6.1NRT,295.36,20.72,D
12.68813,106.62265,312.42,2.78,1.59,2021-12-31,0253,T,66,6.1NRT,295.22,31.63,D
12.7192,106.22547,314.89,2.99,1.64,2021-12-31,0253,T,68,6.1NRT,296.89,30.02,D
12.59658,106.63071,309.53,2.76,1.59,2021-12-31,0253,T,60,6.1NRT,295.81,20.41,D
12.48798,106.40289,312.41,2.87,1.62,2021-12-31,0253,T,67,6.1NRT,296.51,24.99,D
12.38731,106.61866,315.83,2.75,1.59,2021-12-31,0253,T,72,6.1NRT,294.91,38.45,D
12.38368,106.61225,315.86,2.75,1.59,2021-12-31,0253,T,72,6.1NRT,294.99,38.4,D
12.35822,106.5837,310.88,2.76,1.59,2021-12-31,0253,T,15,6.1NRT,295.19,17.97,D
-21.45988,115.00819,313.46,2.69,1.57,2021-12-31,0302,T,58,6.1NRT,302.36,37.36,D
-22.82425,115.78455,331.37,3.19,1.69,2021-12-31,0302,T,61,6.1NRT,310.5,52.06,D
-22.83665,115.77869,333.68,3.19,1.69,2021-12-31,0302,T,68,6.1NRT,310.11,70.97,D
-38.25248,-73.34625,305.17,1.05,1.02,2021-12-31,0336,T,63,6.1NRT,281.1,10.24,N
-38.24326,-73.34847,307.63,1.05,1.02,2021-12-31,0336,T,72,6.1NRT,281.49,11.87,N
-34.10733,-70.4597,316.72,1.1,1.05,2021-12-31,0336,T,94,6.1NRT,287.96,19.71,N
-24.19817,-63.50365,315.49,4.71,1.99,2021-12-31,0338,T,91,6.1NRT,296.89,86.51,N
-24.20859,-63.54936,313.43,4.68,1.98,2021-12-31,0338,T,87,6.1NRT,296.77,72.91,N
-24.20039,-63.50985,318.54,4.71,1.99,2021-12-31,0338,T,97,6.1NRT,296.98,112.55,N
-24.21052,-63.55563,309.72,4.68,1.98,2021-12-31,0338,T,78,6.1NRT,296.57,48.07,N
-23.55593,-70.38306,302.9,1.62,1.25,2021-12-31,0338,T,52,6.1NRT,289.46,13.93,N
43.14403,-6.42786,309.97,3.21,1.7,2021-12-31,0319,A,79,6.1NRT,284.07,69.2,N
-38.09864,145.16728,330.14,1.11,1.05,2021-12-31,0412,A,39,6.1NRT,313.05,9.71,D
-38.01551,145.26178,331.4,1.1,1.04,2021-12-31,0412,A,26,6.1NRT,314.99,9.75,D
-37.19738,141.05843,381.27,1.73,1.29,2021-12-31,0412,A,87,6.1NRT,302.95,322.67,D
-37.1992,141.03873,448.11,1.73,1.29,2021-12-31,0412,A,75,6.1NRT,314.57,1502.66,D
-37.20285,140.99915,342.1,1.74,1.29,2021-12-31,0412,A,56,6.1NRT,314.54,64.27,D
-37.18745,141.03702,369.94,1.73,1.29,2021-12-31,0412,A,94,6.1NRT,314.68,222.76,D
-37.18926,141.01727,373.97,1.74,1.29,2021-12-31,0412,A,94,6.1NRT,317.7,254.01,D
-37.19107,140.99748,357.41,1.74,1.29,2021-12-31,0412,A,92,6.1NRT,309.4,131.03,D
-37.19289,140.97752,332.04,1.75,1.3,2021-12-31,0412,A,27,6.1NRT,311.79,25.24,D
-37.17929,140.99576,336.95,1.74,1.29,2021-12-31,0412,A,58,6.1NRT,292.5,40.35,D
-37.1811,140.97586,339.43,1.75,1.3,2021-12-31,0412,A,67,6.1NRT,313.73,51.51,D
-34.55302,146.84195,368.64,1,1,2021-12-31,0412,A,100,6.1NRT,319.79,89.4,D
-34.5546,146.83105,335.69,1,1,2021-12-31,0412,A,61,6.1NRT,317.38,12.25,D
-32.68071,146.11472,339.31,1,1,2021-12-31,0412,A,80,6.1NRT,318.9,19.08,D
-32.68225,146.10406,334.44,1,1,2021-12-31,0412,A,63,6.1NRT,316.69,12.52,D
-32.67171,146.11287,358.3,1,1,2021-12-31,0412,A,98,6.1NRT,319.59,58.47,D
-32.67324,146.10222,363.94,1,1,2021-12-31,0412,A,100,6.1NRT,317.14,74.46,D
-32.65829,146.07726,371.24,1,1,2021-12-31,0412,A,100,6.1NRT,322.11,98.59,D
-32.65982,146.0666,342.06,1,1,2021-12-31,0412,A,84,6.1NRT,315.83,24.89,D
-5.80178,139.61118,309.57,1,1,2021-12-31,0418,A,65,6.1NRT,283.9,5.5,D
-4.56088,136.88713,318.23,1.2,1.09,2021-12-31,0418,A,52,6.1NRT,293.44,10.63,D
-4.54666,136.77507,309.21,1.22,1.1,2021-12-31,0418,A,52,6.1NRT,287.79,5.59,D
-4.51654,136.84802,313.68,1.21,1.09,2021-12-31,0418,A,56,6.1NRT,291.74,7.84,D
-20.08336,143.68353,348.2,1.01,1.01,2021-12-31,0416,A,91,6.1NRT,320.66,32.28,D
-20.08477,143.67393,341.84,1.01,1.01,2021-12-31,0416,A,85,6.1NRT,320.58,20.3,D
-20.07433,143.68201,365.53,1.01,1.01,2021-12-31,0416,A,100,6.1NRT,320.15,78.13,D
-20.07574,143.67241,368.54,1.01,1.01,2021-12-31,0416,A,100,6.1NRT,322.24,88.13,D
-20.0653,143.6805,374.22,1.01,1.01,2021-12-31,0416,A,100,6.1NRT,316.51,110.39,D
-20.06672,143.6709,392.44,1.01,1.01,2021-12-31,0416,A,100,6.1NRT,323.2,191.89,D
-19.82336,143.1907,348,1,1,2021-12-31,0416,A,89,6.1NRT,323.95,27.12,D
-19.813,143.19873,345.37,1,1,2021-12-31,0416,A,83,6.1NRT,321.44,20.48,D
-19.81438,143.18922,385.83,1,1,2021-12-31,0416,A,100,6.1NRT,326.85,147.62,D
-19.80539,143.18774,350.69,1,1,2021-12-31,0416,A,78,6.1NRT,321.17,35.8,D
-19.79641,143.18626,355.74,1,1,2021-12-31,0416,A,96,6.1NRT,313.76,50.99,D
-19.79779,143.17676,338.21,1,1,2021-12-31,0416,A,36,6.1NRT,307.98,18.33,D
-20.13121,137.52924,332.76,1.76,1.3,2021-12-31,0416,A,14,6.1NRT,308.03,28.89,D
-19.73732,139.59512,341.91,1.27,1.12,2021-12-31,0416,A,86,6.1NRT,306.52,43.02,D
-19.73882,139.58302,353.73,1.28,1.12,2021-12-31,0416,A,83,6.1NRT,307.88,80.17,D
-19.11639,138.20746,333.33,1.53,1.22,2021-12-31,0416,A,53,6.1NRT,303.97,31.51,D
-19.11813,138.19293,339.83,1.53,1.22,2021-12-31,0416,A,76,6.1NRT,305.31,49.58,D
-9.40069,142.63803,315.64,1.11,1.05,2021-12-31,0418,A,64,6.1NRT,294.27,7.26,D
-9.40221,142.62799,313.03,1.11,1.05,2021-12-31,0418,A,53,6.1NRT,291.98,4.6,D
-8.91951,142.35378,317.51,1.1,1.04,2021-12-31,0418,A,56,6.1NRT,295.17,7.48,D
-8.90176,142.28065,316.51,1.09,1.04,2021-12-31,0418,A,68,6.1NRT,294.22,7.59,D
26.83769,102.7628,319.47,3.39,1.74,2021-12-31,0427,T,79,6.1NRT,284.62,109.55,D
26.84159,102.7587,322.89,3.39,1.74,2021-12-31,0427,T,82,6.1NRT,284.88,130.14,D
26.63622,93.0072,308.78,1,1,2021-12-31,0429,T,28,6.1NRT,297.82,6.74,D
26.27528,91.99622,304.04,1.02,1.01,2021-12-31,0429,T,0,6.1NRT,293.56,5.14,D
22.81618,95.36871,309.99,1.28,1.12,2021-12-31,0429,T,66,6.1NRT,298.47,6.26,D
23.72125,86.44904,303.86,1.81,1.32,2021-12-31,0429,T,47,6.1NRT,292.65,9.2,D
21.83421,96.30304,305.71,1.51,1.21,2021-12-31,0429,T,49,6.1NRT,285.08,10.57,D
21.05582,98.90549,301.15,2.41,1.5,2021-12-31,0429,T,19,6.1NRT,286.67,9.65,D
20.92591,96.8666,318.72,1.72,1.29,2021-12-31,0429,T,60,6.1NRT,299.95,24.14,D
20.96313,85.18303,307.19,2.05,1.39,2021-12-31,0429,T,63,6.1NRT,292.96,13.55,D
20.96143,85.17694,307.24,2.05,1.39,2021-12-31,0429,T,55,6.1NRT,292.86,12.99,D
19.15199,96.36873,311.74,1.71,1.28,2021-12-31,0429,T,66,6.1NRT,296.15,10.18,D
14.93938,100.83511,311.04,4.5,1.95,2021-12-31,0431,T,23,6.1NRT,293.27,41.04,D
14.1402,-86.89457,304.89,1.27,1.12,2021-12-31,0349,T,62,6.1NRT,287.85,9.75,N
15.07634,-89.60744,302.33,1.89,1.34,2021-12-31,0349,T,38,6.1NRT,290.73,12.39,N
17.90191,-92.49343,316.24,2.74,1.58,2021-12-31,0351,T,93,6.1NRT,294.84,58.06,N
17.89174,-92.49654,328.47,2.74,1.58,2021-12-31,0351,T,100,6.1NRT,295.32,112.62,N
17.83376,-93.12074,305.76,3.06,1.66,2021-12-31,0351,T,66,6.1NRT,294.28,32.53,N
17.84842,-93.12397,313.9,3.06,1.66,2021-12-31,0351,T,88,6.1NRT,294.87,60.6,N
17.83321,-93.12747,304.92,3.06,1.66,2021-12-31,0351,T,62,6.1NRT,294.33,28.26,N
17.84788,-93.13062,311.79,3.06,1.66,2021-12-31,0351,T,83,6.1NRT,294.84,50.79,N
17.9012,-93.17149,311.06,3.08,1.67,2021-12-31,0351,T,82,6.1NRT,294.88,51.12,N
17.89586,-93.19969,318.42,3.09,1.67,2021-12-31,0351,T,97,6.1NRT,294.94,83.08,N
18.08372,-94.05684,310.24,3.55,1.77,2021-12-31,0351,T,79,6.1NRT,293.97,59.83,N
18.86246,-92.62936,308.29,2.68,1.57,2021-12-31,0351,T,60,6.1NRT,296.09,26.42,N
19.39018,-92.04421,311.7,2.36,1.48,2021-12-31,0351,T,76,6.1NRT,296.07,30.14,N
-32.36085,-57.5758,314.16,1.26,1.12,2021-12-31,0520,A,89,6.1NRT,296.03,14.04,N
-32.36406,-57.54881,319.94,1.27,1.12,2021-12-31,0520,A,99,6.1NRT,295.7,21.21,N
-32.37581,-57.53692,341,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.21,58.55,N
-32.37742,-57.5234,343.21,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,299.07,64.83,N
-32.37904,-57.50982,309.1,1.27,1.12,2021-12-31,0520,A,19,6.1NRT,295.59,8.88,N
-32.37946,-57.59254,310.66,1.26,1.12,2021-12-31,0520,A,81,6.1NRT,296.17,10.84,N
-32.38108,-57.57909,358.63,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,299.4,112.73,N
-32.38271,-57.56553,338.87,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,298.48,53.08,N
-32.38433,-57.55204,327.37,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.07,31.41,N
-32.38595,-57.53855,327.99,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.9,32.27,N
-32.38757,-57.52501,334.53,1.27,1.12,2021-12-31,0520,A,98,6.1NRT,300.45,43.34,N
-32.3892,-57.51143,321.65,1.27,1.12,2021-12-31,0520,A,61,6.1NRT,297.34,22.52,N
-32.37827,-57.58537,334.94,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,297.64,46.61,N
-32.37983,-57.57182,344.46,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,299.7,68.23,N
-32.38293,-57.54477,326.29,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,297.76,28.34,N
-32.38448,-57.53124,328.47,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,299.77,32.88,N
-32.38604,-57.51765,327.95,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.21,32.72,N
-32.38839,-57.58695,324.24,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,296.28,27.81,N
-32.38994,-57.57349,402.9,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,305.4,379.23,N
-32.39151,-57.55994,378.56,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,305.03,204.3,N
-32.39307,-57.54639,356.7,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,303.5,105,N
-32.39464,-57.53279,325.54,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.92,28.27,N
-32.39619,-57.51926,323.21,1.27,1.12,2021-12-31,0520,A,71,6.1NRT,299.56,24.46,N
-32.39776,-57.50563,321.67,1.28,1.12,2021-12-31,0520,A,85,6.1NRT,297.32,23.22,N
-32.39851,-57.58851,312.62,1.26,1.12,2021-12-31,0520,A,85,6.1NRT,294.84,13.14,N
-32.40008,-57.57503,346.12,1.26,1.12,2021-12-31,0520,A,100,6.1NRT,297.53,73.34,N
-32.40164,-57.56156,421.85,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,311.68,577.58,N
-32.40322,-57.54797,404.94,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,311.76,399.01,N
-32.40479,-57.53437,340.3,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,300.36,58.27,N
-32.40635,-57.52084,342.32,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,299.92,62.62,N
-32.40793,-57.50719,323.64,1.28,1.12,2021-12-31,0520,A,82,6.1NRT,298.84,24.4,N
-32.4095,-57.49356,317.98,1.28,1.12,2021-12-31,0520,A,43,6.1NRT,296.38,17.92,N
-32.41178,-57.56316,307.65,1.27,1.12,2021-12-31,0520,A,72,6.1NRT,296.16,8.31,N
-32.41336,-57.54955,312.25,1.27,1.12,2021-12-31,0520,A,84,6.1NRT,296.74,12.18,N
-32.41494,-57.53598,335.03,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,297.78,46.15,N
-32.41652,-57.52242,349.52,1.27,1.12,2021-12-31,0520,A,100,6.1NRT,298.4,82.52,N
-32.4181,-57.50877,355.96,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,299.45,102.35,N
-32.41968,-57.49514,344.46,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,299.52,68.95,N
-32.42827,-57.51034,354.32,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,298.02,96.94,N
-32.42986,-57.49674,379.33,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,303.1,211.86,N
-32.44004,-57.49833,347.22,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,298.55,75.34,N
-32.44164,-57.48462,326.7,1.28,1.12,2021-12-31,0520,A,28,6.1NRT,297.59,28.71,N
-32.44323,-57.47099,330.4,1.28,1.12,2021-12-31,0520,A,58,6.1NRT,297.21,35.01,N
-32.44484,-57.45729,338.62,1.28,1.12,2021-12-31,0520,A,99,6.1NRT,296.73,53.67,N
-32.44861,-57.51355,312.11,1.28,1.12,2021-12-31,0520,A,46,6.1NRT,295.47,12.11,N
-32.45021,-57.4999,326.72,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,296.86,31.56,N
-32.45182,-57.48622,389.68,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,304,278.03,N
-32.45343,-57.47259,347.32,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,299.57,75.23,N
-32.45663,-57.44523,319.85,1.29,1.13,2021-12-31,0520,A,80,6.1NRT,295.6,21.84,N
-32.46201,-57.48782,309.18,1.28,1.12,2021-12-31,0520,A,77,6.1NRT,295.17,11.48,N
-32.46362,-57.47416,335.16,1.28,1.12,2021-12-31,0520,A,100,6.1NRT,296.69,48.36,N
-32.49659,-57.44317,304.83,1.29,1.13,2021-12-31,0520,A,62,6.1NRT,294.57,7.44,N
-32.51773,-58.20578,308.4,1.18,1.08,2021-12-31,0520,A,74,6.1NRT,293.34,10.22,N
-32.76605,-57.99714,308.12,1.22,1.1,2021-12-31,0520,A,50,6.1NRT,295.06,8.36,N
-32.76763,-57.98412,306.66,1.22,1.1,2021-12-31,0520,A,34,6.1NRT,295.41,7.07,N
-32.78077,-57.95959,316.74,1.22,1.1,2021-12-31,0520,A,51,6.1NRT,295.59,15.67,N
-32.79074,-57.96119,313.1,1.22,1.1,2021-12-31,0520,A,26,6.1NRT,295.2,11.36,N
-32.792,-57.95375,318.44,1.22,1.1,2021-12-31,0520,A,93,6.1NRT,295.33,17.86,N
-32.79426,-58.02076,314.79,1.22,1.1,2021-12-31,0520,A,90,6.1NRT,295.43,14.63,N
-32.7958,-58.00769,334.53,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,297.06,43.26,N
-32.79734,-57.99463,316.48,1.22,1.1,2021-12-31,0520,A,93,6.1NRT,295.92,15.43,N
-32.80197,-57.9554,326.17,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,296.18,28.08,N
-32.8035,-57.94232,316.7,1.23,1.1,2021-12-31,0520,A,87,6.1NRT,295.57,16.02,N
-32.81194,-57.95704,312.98,1.22,1.1,2021-12-31,0520,A,61,6.1NRT,295.51,10.94,N
-32.81348,-57.94394,326.01,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,295.96,28.38,N
-32.82191,-57.95865,312.82,1.22,1.1,2021-12-31,0520,A,77,6.1NRT,295.2,10.75,N
-32.82347,-57.94553,332.81,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,296.08,39.84,N
-32.82503,-57.93237,359.75,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,296.93,111.67,N
-32.82659,-57.91921,366.38,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,300.18,139.25,N
-32.82564,-58.01257,319.68,1.22,1.1,2021-12-31,0520,A,99,6.1NRT,297.01,18.95,N
-32.8272,-57.99953,317.23,1.22,1.1,2021-12-31,0520,A,88,6.1NRT,296.55,15.17,N
-32.83502,-57.93396,308.46,1.23,1.1,2021-12-31,0520,A,32,6.1NRT,293.37,6.27,N
-32.83659,-57.92082,347.51,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,295.78,74.24,N
-32.83816,-57.90759,316.16,1.23,1.1,2021-12-31,0520,A,54,6.1NRT,294.07,16.35,N
-32.83401,-58.02726,323.46,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,297.25,24.34,N
-32.83558,-58.01424,337.12,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,300.16,47.04,N
-32.83715,-58.00117,318.05,1.22,1.1,2021-12-31,0520,A,65,6.1NRT,298.43,15.49,N
-32.84343,-57.94876,314.29,1.23,1.1,2021-12-31,0520,A,21,6.1NRT,294.93,11.46,N
-32.84501,-57.93557,317.42,1.23,1.1,2021-12-31,0520,A,66,6.1NRT,294.31,15.31,N
-32.84658,-57.92243,324.35,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,294.57,26.33,N
-32.84816,-57.90922,310.32,1.23,1.1,2021-12-31,0520,A,26,6.1NRT,293.29,10.28,N
-32.84553,-58.01586,328.03,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,297.62,30.38,N
-32.8471,-58.00285,328.1,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,299.34,29.32,N
-32.84867,-57.98978,314.93,1.22,1.1,2021-12-31,0520,A,77,6.1NRT,298.1,11.61,N
-32.85658,-57.92402,325.4,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,295.21,28.6,N
-32.85816,-57.91082,320.68,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,294.63,22.83,N
-32.85705,-58.00446,344.85,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,300.01,63.84,N
-32.85863,-57.99143,337.67,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,301.01,45.99,N
-32.86021,-57.97832,325.96,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,299.57,26.16,N
-32.867,-58.00609,379.68,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,304.65,198.1,N
-32.86859,-57.99303,382.03,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,308.77,211.67,N
-32.87018,-57.97998,344.07,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,302.01,61.87,N
-32.87177,-57.96686,319.7,1.22,1.1,2021-12-31,0520,A,35,6.1NRT,298.07,16.9,N
-32.87695,-58.00777,420.27,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,309.3,527.83,N
-32.87855,-57.99469,464.08,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,328.54,1216.92,N
-32.88015,-57.9816,435.4,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,317.36,720.39,N
-32.88174,-57.96849,415.23,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,311.37,475.82,N
-32.88335,-57.95534,350.08,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,300.48,80.22,N
-32.88495,-57.94218,306.74,1.23,1.1,2021-12-31,0520,A,9,6.1NRT,294.89,6.14,N
-32.87561,-58.01436,347.61,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,298.46,73.01,N
-32.87714,-58.00129,433.31,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,321.63,690.88,N
-32.87868,-57.98817,427.77,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,324,619.38,N
-32.88021,-57.97507,403.73,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,314.39,366.86,N
-32.88175,-57.96191,366.49,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,305.71,137.55,N
-32.88329,-57.94874,311.94,1.23,1.1,2021-12-31,0520,A,58,6.1NRT,296.51,11.06,N
-32.88556,-58.01595,310.68,1.22,1.1,2021-12-31,0520,A,81,6.1NRT,295.59,10.14,N
-32.8871,-58.00293,333.89,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,298.6,42.15,N
-32.88864,-57.98984,323.66,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,297.99,25.29,N
-32.89019,-57.9767,324.56,1.22,1.1,2021-12-31,0520,A,100,6.1NRT,296.5,26.28,N
-32.89174,-57.96349,347.09,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,298.18,72.55,N
-32.89328,-57.9503,318.34,1.23,1.1,2021-12-31,0520,A,97,6.1NRT,295.33,18.79,N
-32.89483,-57.93711,317.74,1.23,1.1,2021-12-31,0520,A,96,6.1NRT,295.04,18.81,N
-32.90483,-57.93867,331.5,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,294.55,40.1,N
-32.90639,-57.92547,327,1.23,1.1,2021-12-31,0520,A,100,6.1NRT,294.32,32.33,N
-32.90951,-57.89891,305.56,1.24,1.1,2021-12-31,0520,A,65,6.1NRT,293.97,8.22,N
-33.37627,-60.14481,315.59,1.04,1.02,2021-12-31,0520,A,92,6.1NRT,292.84,14.59,N
-33.90443,-59.28666,310.35,1.1,1.05,2021-12-31,0520,A,80,6.1NRT,292.36,12.51,N
-33.90598,-59.27466,307.97,1.11,1.05,2021-12-31,0520,A,73,6.1NRT,291.89,10.59,N
-33.90979,-59.28099,303.69,1.11,1.05,2021-12-31,0520,A,56,6.1NRT,291.99,7.69,N
-33.98685,-58.81796,306.74,1.15,1.07,2021-12-31,0520,A,69,6.1NRT,293.02,9.44,N
-33.99963,-58.79449,306.24,1.16,1.07,2021-12-31,0520,A,62,6.1NRT,292.89,9.1,N
36.23041,128.07942,310.02,1.07,1.03,2021-12-31,0431,A,69,6.1NRT,275.03,15.4,D
39.83029,124.02245,302.42,1.4,1.17,2021-12-31,0431,A,0,6.1NRT,274.1,13.63,D
-15.77628,-60.72421,302.91,1.33,1.14,2021-12-31,0514,A,52,6.1NRT,289.14,5.76,N
-16.0441,-61.52926,301.28,1.48,1.2,2021-12-31,0514,A,39,6.1NRT,288.7,5.37,N
-16.05486,-61.53116,304.51,1.48,1.2,2021-12-31,0514,A,60,6.1NRT,288.49,8.87,N
-16.32608,-60.6209,300.86,1.28,1.12,2021-12-31,0514,A,34,6.1NRT,284.99,4.69,N
-16.5689,-61.14957,304.87,1.37,1.16,2021-12-31,0514,A,62,6.1NRT,288.49,8.64,N
-16.571,-61.1368,303.37,1.37,1.16,2021-12-31,0514,A,55,6.1NRT,288.93,7.18,N
-17.40324,-62.28843,318.17,1.58,1.24,2021-12-31,0516,A,96,6.1NRT,290.84,28.7,N
-17.40574,-62.27368,337.42,1.58,1.24,2021-12-31,0516,A,100,6.1NRT,292.13,74.06,N
-17.72048,-62.05346,327.44,1.5,1.21,2021-12-31,0516,A,100,6.1NRT,292.58,43.92,N
-17.72284,-62.0394,311.58,1.5,1.21,2021-12-31,0516,A,83,6.1NRT,292.09,16.22,N
-17.72896,-62.06955,311.18,1.51,1.21,2021-12-31,0516,A,82,6.1NRT,292.32,15.67,N
-17.73132,-62.05547,324.98,1.5,1.21,2021-12-31,0516,A,100,6.1NRT,293.11,38.55,N
-17.73367,-62.04141,311.72,1.5,1.21,2021-12-31,0516,A,83,6.1NRT,292.42,16.31,N
-17.73204,-62.06261,312.61,1.5,1.21,2021-12-31,0516,A,85,6.1NRT,292.73,17.52,N
-17.73448,-62.04857,312.05,1.5,1.21,2021-12-31,0516,A,84,6.1NRT,292.79,16.69,N
-18.02816,-61.92967,306.9,1.46,1.19,2021-12-31,0516,A,70,6.1NRT,293.19,10.13,N
-18.03044,-61.91602,309,1.46,1.19,2021-12-31,0516,A,76,6.1NRT,293.29,12.6,N
-18.03438,-61.9222,311.17,1.46,1.19,2021-12-31,0516,A,82,6.1NRT,293.46,14.27,N
-18.10571,-62.36344,305.74,1.55,1.23,2021-12-31,0516,A,65,6.1NRT,292.35,9.65,N
